# x,y,<bush>,<cookie>,<shadow>,<visibility>
3008,1714,0,0,0,0
3008,1714,0,0,0,0
3008,1713,0,0,0,0
3008,1713,0,0,0,0
3008,1714,0,0,0,0
3008,1713,0,0,0,0
3008,1712,0,0,0,0
3008,1713,0,0,0,0
3008,1713,0,0,0,0
3008,1711,0,0,0,0
3008,1711,0,0,0,0
3008,1711,0,0,0,0
3008,1711,0,0,0,0
3008,1710,0,0,0,0
3008,1709,0,0,0,0
3008,1709,0,0,0,0
3008,1709,0,0,0,0
3009,1709,0,0,0,0
3009,1709,0,0,0,0
3008,1709,0,0,0,0
3008,1708,0,0,0,0
3007,1709,0,0,0,0
3007,1709,0,0,0,0
3007,1709,0,0,0,0
3007,1708,0,0,0,0
3007,1709,0,0,0,0
3007,1708,0,0,0,0
3005,1708,0,0,0,0
3005,1708,0,0,0,0
3004,1709,0,0,0,0
3004,1708,0,0,0,0
3004,1708,0,0,0,0
3005,1708,0,0,0,0
3004,1708,0,0,0,0
3004,1708,0,0,0,0
3005,1707,0,0,0,0
3005,1708,0,0,0,0
3006,1708,0,0,0,0
3006,1708,0,0,0,0
3006,1706,0,0,0,0
3006,1707,0,0,0,0
3006,1707,0,0,0,0
3005,1708,0,0,0,0
3005,1708,0,0,0,0
3005,1707,0,0,0,0
3005,1707,0,0,0,0
3006,1707,0,0,0,0
3006,1707,0,0,0,0
3006,1707,0,0,0,0
3006,1707,0,0,0,0
3006,1706,0,0,0,0
3006,1705,0,0,0,0
3007,1705,0,0,0,0
3008,1705,0,0,0,0
3008,1704,0,0,0,0
3010,1704,0,0,0,0
3012,1702,0,0,0,0
3013,1702,0,0,0,0
3014,1701,0,0,0,0
3015,1699,0,0,0,0
3016,1700,0,0,0,0
3018,1699,0,0,0,0
3019,1699,0,0,0,0
3021,1699,0,0,0,0
3023,1698,0,0,0,0
3025,1698,0,0,0,0
3027,1697,0,0,0,0
3029,1697,0,0,0,0
3030,1696,0,0,0,0
3031,1696,0,0,0,0
3034,1696,0,0,0,0
3036,1697,0,0,0,0
3039,1697,0,0,0,0
3040,1696,0,0,0,0
3043,1694,0,0,0,0
3049,1694,0,0,0,0
3049,1694,0,0,0,0
3052,1693,0,0,0,0
3054,1692,0,0,0,0
3057,1691,0,0,0,0
3058,1690,0,0,0,0
3061,1689,0,0,0,0
3064,1688,0,0,0,0
3066,1687,0,0,0,0
3066,1685,0,0,0,0
3066,1685,0,0,0,0
3067,1682,0,0,0,0
3069,1681,0,0,0,0
3072,1678,0,0,0,0
3074,1675,0,0,0,0
3076,1673,0,0,0,0
3078,1670,0,0,0,0
3080,1667,0,0,0,0
3082,1665,0,0,0,0
3084,1663,0,0,0,0
3086,1662,0,0,0,0
3088,1659,0,0,0,0
3091,1656,0,0,0,0
3093,1654,0,0,0,0
3095,1653,0,0,0,0
3100,1652,0,0,0,0
3101,1652,0,0,0,0
3106,1650,0,0,0,0
3108,1649,0,0,0,0
3110,1647,0,0,0,0
3113,1644,0,0,0,0
3115,1643,0,0,0,0
3117,1641,0,0,0,0
3119,1638,0,0,0,0
3120,1636,0,0,0,0
3121,1634,0,0,0,0
3122,1632,0,0,0,0
3123,1629,0,0,0,0
3124,1627,0,0,0,0
3126,1624,0,0,0,0
3127,1622,0,0,0,0
3129,1619,0,0,0,0
3130,1617,0,0,0,0
3131,1615,0,0,0,0
3131,1613,0,0,0,0
3132,1610,0,0,0,0
3132,1608,0,0,0,0
3132,1604,0,0,0,0
3133,1602,0,0,0,0
3133,1599,0,0,0,0
3133,1595,0,0,0,0
3133,1592,0,0,0,0
3134,1589,0,0,0,0
3134,1587,0,0,0,0
3135,1585,0,0,0,0
3136,1583,0,0,0,0
3136,1582,0,0,0,0
3137,1582,0,0,0,0
3136,1579,0,0,0,0
3135,1576,0,0,0,0
3134,1574,0,0,0,0
3133,1571,0,0,0,0
3133,1569,0,0,0,0
3133,1568,0,0,0,0
3133,1566,0,0,0,0
3133,1566,0,0,0,0
3134,1565,0,0,0,0
3135,1565,0,0,0,0
3135,1564,0,0,0,0
3136,1563,0,0,0,0
3137,1562,0,0,0,0
3137,1562,0,0,0,0
3137,1561,0,0,0,0
3138,1561,0,0,0,0
3138,1561,0,0,0,0
3139,1561,0,0,0,0
3138,1561,0,0,0,0
3138,1561,0,0,0,0
3138,1561,0,0,0,0
3138,1561,0,0,0,0
3137,1562,0,0,0,0
3137,1563,0,0,0,0
3137,1563,0,0,0,0
3136,1563,0,0,0,0
3135,1561,0,0,0,0
3134,1559,0,0,0,0
3135,1558,0,0,0,0
3135,1557,0,0,0,0
3135,1556,0,0,0,0
3136,1554,0,0,0,0
3135,1553,0,0,0,0
3135,1552,0,0,0,0
3135,1551,0,0,0,0
3135,1548,0,0,0,0
3134,1545,0,0,0,0
3134,1544,0,0,0,0
3135,1543,0,0,0,0
3135,1542,0,0,0,0
3135,1541,0,0,0,0
3135,1540,0,0,0,0
3134,1538,0,0,0,0
3134,1537,0,0,0,0
3134,1534,0,0,0,0
3135,1532,0,0,0,0
3136,1529,0,0,0,0
3136,1527,0,0,0,0
3137,1527,0,0,0,0
3137,1526,0,0,0,0
3138,1525,0,0,0,0
3139,1524,0,0,0,0
3140,1523,0,0,0,0
3140,1521,0,0,0,0
3140,1520,0,0,0,0
3141,1518,0,0,0,0
3142,1516,0,0,0,0
3142,1515,0,0,0,0
3142,1514,0,0,0,0
3143,1512,0,0,0,0
3143,1510,0,0,0,0
3143,1509,0,0,0,0
3143,1507,0,0,0,0
3143,1506,0,0,0,0
3143,1505,0,0,0,0
3143,1504,0,0,0,0
3143,1502,0,0,0,0
3144,1500,0,0,0,0
3144,1499,0,0,0,0
3144,1498,0,0,0,0
3144,1498,0,0,0,0
3145,1496,0,0,0,0
3145,1497,0,0,0,0
3146,1496,0,0,0,0
3144,1496,0,0,0,0
3143,1495,0,0,0,0
3142,1494,0,0,0,0
3144,1493,0,0,0,0
3146,1492,0,0,0,0
3147,1493,0,0,0,0
3147,1493,0,0,0,0
3147,1492,0,0,0,0
3148,1490,0,0,0,0
3147,1490,0,0,0,0
3147,1492,0,0,0,0
3147,1492,0,0,0,0
3147,1493,0,0,0,0
3147,1493,0,0,0,0
3147,1492,0,0,0,0
3147,1492,0,0,0,0
3147,1492,0,0,0,0
3147,1492,0,0,0,0
3147,1491,0,0,0,0
3148,1491,0,0,0,0
3148,1490,0,0,0,0
3148,1490,0,0,0,0
3148,1489,0,0,0,0
3148,1489,0,0,0,0
3149,1488,0,0,0,0
3149,1488,0,0,0,0
3149,1487,0,0,0,0
3150,1487,0,0,0,0
3151,1486,0,0,0,0
3151,1485,0,0,0,0
3151,1485,0,0,0,0
3152,1485,0,0,0,0
3153,1483,0,0,0,0
3153,1483,1,0,0,0
3154,1482,1,0,0,0
3154,1482,1,0,0,0
3154,1481,1,0,0,0
3155,1480,1,0,0,0
3155,1477,1,0,0,0
3155,1477,1,0,0,0
3154,1477,1,0,0,0
3154,1477,1,0,0,0
3155,1475,1,0,0,0
3155,1475,1,0,0,0
3155,1474,1,0,0,0
3158,1475,1,0,0,0
3159,1474,1,0,0,0
3159,1474,1,0,0,0
3159,1474,1,0,0,0
3158,1474,1,0,0,0
3158,1473,1,0,0,0
3158,1473,1,0,0,0
3158,1474,1,0,0,0
3158,1473,1,0,0,0
3158,1473,1,0,0,0
3158,1473,1,0,0,0
3157,1473,1,0,0,0
3157,1473,1,0,0,0
3157,1473,1,0,0,0
3156,1473,1,0,0,0
3156,1473,1,0,0,0
3157,1474,1,0,0,1
3160,1474,1,0,0,1
3161,1476,1,0,0,1
3161,1476,1,0,0,1
3160,1476,1,0,0,1
3160,1476,1,0,0,1
3159,1475,1,0,0,1
3159,1471,1,0,0,1
3159,1471,1,0,0,1
3159,1471,1,0,0,1
3158,1471,1,0,0,1
3158,1472,1,0,0,1
3159,1472,1,0,0,1
3157,1473,1,0,0,1
3157,1474,1,0,0,1
3155,1475,1,0,0,1
3153,1475,1,0,0,1
3153,1475,1,0,0,1
3150,1475,1,0,0,1
3150,1475,1,0,0,1
3150,1474,1,0,0,1
3149,1475,1,0,0,1
3149,1475,1,0,0,1
3150,1476,1,0,0,1
3150,1476,1,0,0,0
3150,1476,1,0,0,0
3150,1478,1,0,0,0
3150,1478,1,0,0,0
3150,1479,1,0,0,0
3150,1478,1,0,0,0
3151,1475,1,0,0,0
3151,1475,1,0,0,0
3151,1474,1,0,0,0
3151,1476,1,0,0,0
3151,1476,1,0,0,0
3151,1476,1,0,0,0
3151,1476,1,0,0,0
3151,1475,1,0,0,0
3151,1475,1,0,0,0
3151,1475,1,0,0,0
3152,1475,1,0,0,0
3152,1473,1,0,0,0
3152,1473,1,0,0,0
3152,1472,1,0,0,0
3152,1472,1,0,0,0
3151,1472,1,0,0,0
3152,1473,1,0,0,0
3152,1473,1,0,0,0
3152,1473,1,0,0,0
3153,1472,1,0,0,0
3153,1472,1,0,0,0
3155,1471,1,0,0,0
3158,1471,1,0,0,0
3161,1471,1,0,0,0
3161,1470,1,0,0,1
3161,1469,1,0,0,1
3161,1469,1,0,0,1
3161,1469,1,0,0,1
3159,1469,1,0,0,1
3159,1468,1,0,0,1
3159,1469,1,0,0,1
3160,1469,1,0,0,1
3160,1469,1,0,0,1
3159,1469,1,0,0,1
3159,1470,1,0,0,1
3159,1470,1,0,0,1
3160,1472,1,0,0,1
3160,1472,1,0,0,1
3160,1472,1,0,0,1
3160,1472,1,0,0,1
3160,1472,1,0,0,1
3161,1473,1,0,0,1
3161,1473,1,0,0,1
3161,1472,1,0,0,1
3161,1472,1,0,0,1
3161,1472,1,0,0,1
3161,1472,1,0,0,1
3161,1472,1,0,0,1
3161,1472,1,0,0,1
3162,1471,1,0,0,1
3164,1471,1,0,0,1
3166,1471,1,0,0,1
3168,1471,1,0,0,1
3169,1470,1,0,0,1
3172,1471,1,0,0,1
3172,1472,1,0,0,1
3172,1472,1,0,0,1
3171,1471,1,0,0,1
3172,1472,1,0,0,1
3172,1471,1,0,0,1
3172,1471,1,0,0,1
3172,1472,1,0,0,1
3172,1472,1,0,0,1
3172,1471,1,0,0,1
3172,1472,1,0,0,1
3172,1471,1,0,0,1
3172,1471,1,0,0,1
3172,1471,1,0,0,1
3172,1471,1,0,0,1
3172,1471,1,0,0,1
3171,1471,1,0,0,1
3172,1472,1,0,0,1
3172,1471,1,0,0,1
3172,1472,1,0,0,1
3172,1472,1,0,0,1
3172,1473,1,0,0,1
3172,1472,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3212,1430,1,0,0,1
3211,1430,1,0,0,1
3212,1430,1,0,0,1
3211,1429,1,0,0,1
3212,1429,1,0,0,1
3212,1429,1,0,0,1
3212,1429,1,0,0,1
3212,1429,1,0,0,1
3212,1427,1,0,0,1
3213,1429,1,0,0,1
3213,1429,1,0,0,1
3213,1428,1,0,0,1
3213,1427,1,0,0,1
3213,1428,1,0,0,1
3212,1428,1,0,0,1
3212,1428,1,0,0,1
3213,1429,1,0,0,1
3212,1430,1,0,0,1
3210,1430,1,0,0,1
3211,1432,1,0,0,1
3210,1432,1,0,0,1
3210,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1430,1,0,0,1
3210,1430,1,0,0,1
3210,1431,1,0,0,1
3211,1432,1,0,0,1
3210,1431,1,0,0,1
3210,1432,1,0,0,1
3210,1432,1,0,0,1
3210,1431,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1430,1,0,0,1
3211,1429,1,0,0,1
3212,1430,1,0,0,1
3212,1429,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3212,1430,1,0,0,1
3213,1429,1,0,0,1
3213,1429,1,0,0,1
3213,1429,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1429,1,0,0,1
3211,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3210,1431,1,0,0,1
3210,1432,1,0,0,1
3210,1432,1,0,0,1
3211,1430,1,0,0,1
3211,1429,1,0,0,1
3213,1429,1,0,0,1
3213,1428,1,0,0,1
3213,1429,1,0,0,1
3212,1429,1,0,0,1
3212,1430,1,0,0,1
3212,1429,1,0,0,1
3213,1428,1,0,0,1
3213,1427,1,0,0,1
3213,1427,1,0,0,1
3213,1428,1,0,0,1
3213,1428,1,0,0,1
3213,1429,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3211,1429,1,0,0,1
3211,1431,1,0,0,1
3210,1431,1,0,0,1
3211,1431,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1428,1,0,0,1
3212,1428,1,0,0,1
3212,1429,1,0,0,1
3212,1429,1,0,0,1
3211,1429,1,0,0,1
3212,1430,1,0,0,1
3212,1429,1,0,0,1
3211,1429,1,0,0,1
3210,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3211,1431,1,0,0,1
3212,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1429,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1432,1,0,0,1
3211,1432,1,0,0,1
3211,1432,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3210,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3212,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3211,1429,1,0,0,1
3211,1430,1,0,0,1
3211,1429,1,0,0,1
3211,1430,1,0,0,1
3210,1431,1,0,0,1
3210,1431,1,0,0,1
3211,1431,1,0,0,1
3211,1430,1,0,0,1
3210,1430,1,0,0,1
3211,1429,1,0,0,1
3212,1429,1,0,0,1
3213,1429,1,0,0,1
3212,1429,1,0,0,1
3212,1430,1,0,0,1
3212,1430,1,0,0,1
3212,1429,1,0,0,1
3212,1428,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1430,1,0,0,1
3211,1429,1,0,0,1
3211,1429,1,0,0,1
3212,1428,1,0,0,1
3212,1428,1,0,0,1
3212,1428,1,0,0,1
3211,1429,1,0,0,1
3211,1429,1,0,0,1
3211,1429,1,0,0,1
3211,1428,1,0,0,1
3212,1429,1,0,0,1
3212,1429,1,0,0,1
3211,1430,1,0,0,1
3210,1430,1,0,0,1
3211,1429,1,0,0,1
3211,1431,1,0,0,1
3210,1430,1,0,0,1
3210,1430,1,0,0,1
3211,1431,1,0,0,1
3211,1431,1,0,0,1
3210,1430,1,0,0,1
3210,1430,1,0,0,1
3211,1429,1,0,0,1
3210,1430,1,0,0,1
3210,1430,1,0,0,1
3211,1429,1,0,0,1
3212,1430,1,0,0,1
3211,1429,1,0,0,1
3211,1429,1,0,0,1
3211,1429,1,0,0,1
3211,1429,1,0,0,1
3212,1429,1,0,0,1
3212,1430,1,0,0,1
3210,1430,1,0,0,1
3211,1429,1,0,0,1
3169,1445,1,0,0,0
3169,1445,1,0,0,0
3169,1445,1,0,0,0
3168,1444,1,0,0,0
3168,1444,1,0,0,0
3168,1444,1,0,0,0
3169,1445,1,0,0,0
3168,1444,1,0,0,0
3169,1444,1,0,0,0
3169,1444,1,0,0,0
3168,1444,1,0,0,0
3168,1445,1,0,0,0
3170,1443,1,0,0,0
3171,1443,1,0,0,0
3173,1442,1,0,0,0
3174,1442,1,0,0,0
3175,1443,1,0,0,0
3175,1443,1,0,0,0
3175,1443,1,0,0,0
3176,1443,1,0,0,0
3175,1443,1,0,0,0
3175,1443,1,0,0,0
3174,1443,1,0,0,0
3173,1442,1,0,0,0
3172,1443,1,0,0,0
3172,1442,1,0,0,0
3171,1441,1,0,0,0
3172,1441,1,0,0,0
3173,1442,1,0,0,0
3174,1442,1,0,0,0
3174,1443,1,0,0,0
3174,1442,1,0,0,0
3175,1442,1,0,0,0
3175,1443,1,0,0,0
3175,1443,1,0,0,0
3178,1442,1,0,0,0
3180,1442,1,0,0,0
3181,1441,1,0,0,0
3181,1440,1,0,0,0
3181,1441,1,0,0,0
3183,1442,1,0,0,0
3183,1442,1,0,0,0
3183,1442,1,0,0,0
3184,1442,1,0,0,0
3185,1443,1,0,0,0
3185,1444,1,0,0,0
3185,1444,1,0,0,0
3186,1444,1,0,0,0
3188,1444,1,0,0,0
3189,1445,1,0,0,0
3190,1446,1,0,0,0
3190,1446,1,0,0,0
3190,1447,1,0,0,0
3191,1446,1,0,0,0
3191,1446,1,0,0,0
3193,1447,1,0,0,0
3195,1448,1,0,0,0
3197,1449,1,0,0,0
3200,1450,1,0,0,0
3202,1451,1,0,0,0
3202,1449,1,0,0,0
3203,1448,1,0,0,0
3203,1448,1,0,0,0
3202,1448,1,0,0,0
3203,1449,1,0,0,0
3204,1450,1,0,0,0
3205,1450,1,0,0,0
3205,1451,1,0,0,0
3206,1451,1,0,0,0
3206,1451,1,0,0,0
3206,1452,1,0,0,0
3207,1452,1,0,0,0
3209,1453,1,0,0,0
3211,1454,1,0,0,0
3212,1456,1,0,0,0
3212,1458,1,0,0,0
3213,1460,1,0,0,0
3214,1462,0,0,0,0
3214,1463,0,0,0,0
3215,1465,0,0,0,0
3216,1467,0,0,0,0
3217,1468,0,0,0,0
3218,1470,0,0,0,0
3218,1472,0,0,0,0
3219,1474,0,0,0,0
3220,1476,0,0,0,0
3221,1477,0,0,0,0
3222,1480,0,0,0,0
3224,1481,0,0,0,0
3225,1483,0,0,0,0
3227,1483,0,0,0,0
3228,1486,0,0,0,0
3228,1488,0,0,0,0
3230,1489,0,0,0,0
3232,1490,0,0,0,0
3233,1492,0,0,0,0
3235,1493,0,0,0,0
3237,1494,0,0,0,0
3239,1495,0,0,0,0
3241,1496,0,0,0,0
3251,1504,0,0,0,0
3251,1504,0,0,0,0
3254,1505,0,0,0,0
3257,1506,0,0,0,0
3259,1508,0,0,0,0
3262,1510,0,0,0,0
3265,1512,0,0,0,0
3268,1513,0,0,0,0
3270,1514,0,0,0,0
3272,1512,0,0,0,0
3275,1511,0,0,0,0
3277,1510,0,0,0,0
3280,1510,0,0,0,0
3282,1510,0,0,0,0
3285,1509,0,0,0,0
3288,1508,0,0,0,0
3291,1508,0,0,0,0
3293,1508,0,0,0,0
3297,1507,0,0,0,0
3301,1507,0,0,0,0
3305,1507,0,0,0,0
3308,1508,0,0,0,0
3312,1509,0,0,0,0
3315,1509,0,0,0,0
3318,1510,0,0,0,0
3321,1511,0,0,0,0
3325,1511,0,0,0,0
3329,1511,0,0,0,0
3332,1511,0,0,0,0
3335,1512,0,0,0,0
3338,1512,0,0,0,0
3340,1513,0,0,0,0
3342,1513,0,0,0,0
3344,1513,0,0,0,0
3345,1513,0,0,0,0
3346,1513,0,0,0,0
3347,1513,0,0,0,0
3348,1514,0,0,0,0
3349,1514,0,0,0,0
3351,1515,0,0,0,0
3352,1516,0,0,0,0
3354,1515,0,0,0,0
3356,1516,0,0,0,0
3357,1518,0,0,0,0
3358,1519,0,0,0,0
3359,1520,0,0,0,0
3359,1521,0,0,0,0
3359,1521,0,0,0,0
3359,1522,0,0,0,0
3359,1522,0,0,0,0
3359,1522,0,0,0,0
3359,1522,0,0,0,0
3359,1522,0,0,0,0
3359,1522,0,0,0,0
3359,1522,0,0,0,0
3359,1523,0,0,0,0
3359,1523,0,0,0,0
3358,1523,0,0,0,0
3358,1523,0,0,0,0
3358,1522,0,0,0,0
3358,1522,0,0,0,0
3357,1522,0,0,0,0
3357,1523,0,0,0,0
3356,1523,0,0,0,0
3355,1523,0,0,0,0
3356,1523,0,0,0,0
3355,1523,0,0,0,0
3356,1524,0,0,0,0
3355,1524,0,0,0,0
3355,1524,0,0,0,0
3356,1524,0,0,0,0
3356,1524,0,0,0,0
3356,1524,0,0,0,0
3356,1524,0,0,0,0
3356,1525,0,0,0,0
3355,1523,0,0,0,0
3355,1522,0,0,0,0
3355,1523,0,0,0,0
3355,1522,0,0,0,0
3354,1522,0,0,0,0
3355,1522,0,0,0,0
3355,1522,0,0,0,0
3355,1522,0,0,0,0
3355,1524,0,0,0,0
3355,1524,0,0,0,0
3355,1523,0,0,0,0
3355,1522,0,0,0,0
3354,1522,0,0,0,0
3355,1523,0,0,0,0
3354,1523,0,0,0,0
3355,1524,0,0,0,0
3354,1523,0,0,0,0
3354,1523,0,0,0,0
3355,1523,0,0,0,0
3356,1523,0,0,0,0
3356,1523,0,0,0,0
3357,1524,0,0,0,0
3358,1524,0,0,0,0
3359,1525,0,0,0,0
3360,1526,0,0,0,0
3362,1527,0,0,0,0
3362,1527,0,0,0,0
3364,1528,0,0,0,0
3366,1529,0,0,0,0
3368,1530,0,0,0,0
3369,1532,0,0,0,0
3371,1533,0,0,0,0
3373,1533,0,0,0,0
3376,1533,0,0,0,0
3379,1534,0,0,0,0
3382,1534,0,0,0,0
3385,1535,0,0,0,0
3387,1535,0,0,0,0
3390,1534,0,0,0,0
3393,1534,0,0,0,0
3395,1533,0,0,0,0
3397,1532,0,0,0,0
3397,1532,0,0,0,0
3398,1532,0,0,0,0
3398,1532,0,0,0,0
3400,1531,0,0,0,0
3400,1530,0,0,0,0
3401,1530,0,0,1,0
3403,1529,0,0,1,0
3405,1529,0,0,1,0
3406,1530,0,0,1,0
3408,1530,0,0,1,0
3410,1530,0,0,1,0
3413,1530,0,0,1,0
3415,1530,0,0,1,0
3418,1530,0,0,1,0
3421,1530,0,0,1,0
3423,1530,0,0,1,0
3426,1531,0,0,1,0
3428,1532,0,0,0,0
3430,1532,0,0,0,0
3433,1533,0,0,0,0
3436,1533,0,0,0,0
3439,1534,0,0,0,0
3442,1534,0,0,0,0
3444,1535,0,0,0,0
3448,1537,0,0,0,0
3452,1537,0,0,0,0
3455,1536,0,0,0,0
3458,1536,0,0,0,0
3460,1535,0,0,0,0
3462,1535,0,0,0,0
3465,1536,0,0,0,0
3467,1535,0,0,0,0
3469,1535,0,0,0,0
3471,1535,0,0,0,0
3473,1535,0,0,0,0
3474,1534,0,0,0,0
3476,1534,0,0,0,0
3479,1533,0,0,0,0
3481,1533,0,0,0,0
3483,1533,0,0,0,0
3485,1532,0,0,0,0
3488,1530,0,0,0,0
3490,1529,0,0,0,0
3492,1528,0,0,0,0
3495,1527,0,0,0,0
3496,1525,0,0,0,0
3498,1524,0,0,0,0
3501,1522,0,0,0,0
3503,1520,0,0,0,0
3506,1518,0,0,0,0
3508,1516,0,0,0,0
3511,1514,0,0,0,0
3513,1513,0,0,0,0
3516,1511,0,0,0,0
3517,1509,0,0,0,0
3520,1507,0,0,0,0
3521,1505,0,0,0,0
3523,1503,0,0,0,0
3525,1501,0,0,0,0
3527,1499,0,0,0,0
3529,1497,0,0,0,0
3531,1495,0,0,0,0
3533,1493,0,0,0,0
3536,1494,0,0,0,0
3538,1494,0,0,0,0
3539,1493,0,0,0,0
3541,1493,0,0,0,0
3542,1492,0,0,0,0
3543,1492,0,0,0,0
3544,1490,0,0,0,0
3547,1490,0,0,0,0
3550,1490,0,0,0,0
3554,1489,0,0,0,0
3558,1489,0,0,0,0
3562,1489,0,0,0,0
3565,1488,0,0,0,0
3566,1486,0,0,0,0
3567,1485,0,0,0,0
3569,1484,0,0,0,0
3571,1484,0,0,0,0
3571,1483,0,0,0,0
3573,1482,0,0,0,0
3574,1482,0,0,0,0
3570,1494,0,0,0,0
3573,1493,0,0,0,0
3575,1490,0,0,0,0
3577,1489,0,0,0,0
3576,1488,0,0,0,0
3578,1488,0,0,0,0
3580,1489,0,0,0,0
3581,1489,0,0,0,0
3582,1489,1,0,0,0
3582,1489,1,0,0,0
3582,1489,1,0,0,0
3582,1489,1,0,0,0
3584,1489,1,0,0,0
3584,1488,1,0,0,0
3584,1487,1,0,0,0
3585,1487,1,0,0,0
3585,1488,1,0,0,0
3585,1488,1,0,0,0
3585,1487,1,0,0,0
3585,1488,1,0,0,0
3585,1487,1,0,0,0
3585,1487,1,0,0,0
3585,1488,1,0,0,0
3587,1490,1,0,0,0
3588,1494,1,0,0,0
3590,1497,1,0,0,0
3589,1499,1,0,0,0
3590,1500,1,0,0,0
3590,1504,1,0,0,0
3589,1504,1,0,0,0
3589,1504,1,0,0,0
3589,1505,1,0,0,0
3590,1505,1,0,0,0
3590,1505,1,0,0,0
3591,1505,1,0,0,0
3590,1507,1,0,0,0
3592,1508,1,0,0,0
3593,1509,1,0,0,0
3594,1509,1,0,0,0
3595,1509,1,0,0,0
3596,1510,1,0,0,0
3598,1510,1,0,0,0
3599,1512,1,0,0,0
3599,1511,1,0,0,0
3598,1511,1,0,0,0
3598,1512,1,0,0,0
3598,1512,1,0,0,0
3599,1512,1,0,0,0
3598,1512,1,0,0,0
3599,1512,1,0,0,0
3600,1511,1,0,0,0
3599,1512,1,0,0,0
3600,1512,1,0,0,0
3600,1512,1,0,0,0
3601,1513,1,0,0,0
3602,1513,1,0,0,0
3602,1513,1,0,0,0
3603,1512,1,0,0,0
3604,1512,1,0,0,0
3605,1512,1,0,0,0
3607,1514,1,0,0,0
3608,1514,1,0,0,0
3610,1516,1,0,0,0
3611,1517,1,0,0,0
3613,1518,1,0,0,0
3613,1519,1,0,0,0
3613,1520,1,0,0,0
3613,1520,1,0,0,0
3615,1521,1,0,0,0
3617,1523,1,0,0,0
3619,1523,1,0,0,0
3620,1524,1,0,0,0
3619,1524,1,0,0,0
3622,1526,1,0,0,0
3624,1528,1,0,0,0
3626,1528,1,0,0,0
3627,1527,1,0,0,0
3628,1527,1,0,0,0
3630,1528,1,0,0,0
3631,1529,1,0,0,0
3632,1528,1,0,0,0
3633,1528,1,0,0,0
3634,1529,1,0,0,0
3634,1529,1,0,0,0
3634,1529,1,0,0,0
3635,1529,1,0,0,0
3636,1530,1,0,0,0
3635,1530,1,0,0,0
3635,1530,1,0,0,0
3636,1531,1,0,0,0
3637,1531,1,0,0,0
3638,1532,1,0,0,0
3641,1533,1,0,0,0
3642,1534,1,0,0,0
3642,1534,1,0,0,0
3641,1534,1,0,0,0
3642,1533,1,0,0,0
3641,1533,1,0,0,0
3641,1532,1,0,0,0
3641,1531,1,0,0,0
3641,1533,1,0,0,0
3642,1533,1,0,0,0
3642,1532,1,0,0,0
3642,1531,1,0,0,0
3643,1532,1,0,0,0
3644,1533,1,0,0,0
3644,1533,1,0,0,0
3643,1532,1,0,0,0
3644,1531,1,0,0,0
3644,1532,1,0,0,0
3645,1532,1,0,0,0
3645,1532,1,0,0,0
3645,1532,1,0,0,0
3646,1532,1,0,0,0
3647,1533,1,0,0,0
3649,1533,1,0,0,0
3651,1531,1,0,0,0
3650,1531,1,0,0,0
3650,1531,1,0,0,0
3651,1532,1,0,0,0
3651,1531,1,0,0,0
3651,1533,1,0,0,0
3651,1534,1,0,0,0
